genre,pl_id,artist_name,track_name,track_pop,track_isrc,yt_link,viewCount
psychedelic trance,spotify:playlist:2xaiaEMr3drIoAsn397mtX,Man With No Name,Teleport,26,USA370505675,https://www.youtube.com/watch?v=efc7WLCVWmw,25694
darksynth,spotify:playlist:7mr4rvyCkgD2fuNdPGYQw9,Fixions,Black Racers,36,UST8K1625535,https://www.youtube.com/watch?v=EjYMQDLl3xw,107492
microhouse,spotify:playlist:6FbDQuTcGT0IoZCtsbCISv,Luke Abbott,Kagen Sound,33,GBUZD2005501,https://www.youtube.com/watch?v=YpUkK-1GlwA,11793
j-core,spotify:playlist:6EyM9BeEm0vZvSkQyGaLkN,JAKAZiD,Make Me Burn,33,TCADW1836704,https://www.youtube.com/watch?v=fCLmebJX8-8,82572
microhouse,spotify:playlist:6FbDQuTcGT0IoZCtsbCISv,Farben,As Long As There's Love Around,26,DELA21100080,https://www.youtube.com/watch?v=n53XaM2n5sA,38972
garage house,spotify:playlist:1QOMMQeQ9X79U3JtRZXy57,Sara Devine,Special - Louie Vega EOL Mix,16,US4DK0400064,https://www.youtube.com/watch?v=Buv88ZBD4Ek,30203
electro-industrial,spotify:playlist:0ZVLhUadGf0IkCOecGIgtf,"[:SITD:],Carsten Jacek",Snuff Machinery (Club Version),37,DEU550204509,https://www.youtube.com/watch?v=nyJS2WWCSG4,58918
j-core,spotify:playlist:6EyM9BeEm0vZvSkQyGaLkN,M1DY,37 Dicks - Original Mix,29,GBKQU1615837,https://www.youtube.com/watch?v=OWg_on1unBc,14495
garage house,spotify:playlist:1QOMMQeQ9X79U3JtRZXy57,Workin' Happliy,Better Things - Workin' Dub,15,GBKQU1611761,https://www.youtube.com/watch?v=2yhDo-p16uI,14474
darksynth,spotify:playlist:7mr4rvyCkgD2fuNdPGYQw9,ROBORG,Hated,23,QZFYZ1903767,https://www.youtube.com/watch?v=71v9Mzrp3Sk,47441
garage house,spotify:playlist:1QOMMQeQ9X79U3JtRZXy57,Grampa,Sound Of Music Is,14,GBBXG0320083,https://www.youtube.com/watch?v=5uz2ysKojdw,16847
j-core,spotify:playlist:6EyM9BeEm0vZvSkQyGaLkN,Dj Technorch,Church of HAL,26,TCJPJ1937045,https://www.youtube.com/watch?v=YZEjMUJ4sIw,4429
psychedelic trance,spotify:playlist:2xaiaEMr3drIoAsn397mtX,"SFX,Rising Dust",Y Salem - Rising Dust Remix,14,UKR6V2180380,https://www.youtube.com/watch?v=nRQkywMM8sU,8124
psychedelic trance,spotify:playlist:2xaiaEMr3drIoAsn397mtX,"Bizzare Contact,Pettra",Snap,35,DEKC41900109,https://www.youtube.com/watch?v=5eFIqc15nmw,27243
j-core,spotify:playlist:6EyM9BeEm0vZvSkQyGaLkN,Noizenecio,Machinery of Avoid,21,JPP561100991,https://www.youtube.com/watch?v=etj1iHD2LXM,13026
garage house,spotify:playlist:1QOMMQeQ9X79U3JtRZXy57,"Northbound,Moné",Never Gonna Be the Same - The Jazzy Groove Dub Mix,10,FR6V80025549,https://www.youtube.com/watch?v=Tj6-fpVO9bQ,9269
darksynth,spotify:playlist:7mr4rvyCkgD2fuNdPGYQw9,Dav Dralleon,Arkangel Firespawn,18,CH6542086996,https://www.youtube.com/watch?v=hfDazfN7sGk,4475
psychedelic trance,spotify:playlist:2xaiaEMr3drIoAsn397mtX,E-Clip,Natives,30,GBKQU1858596,https://www.youtube.com/watch?v=eDsiRLz5_AY,62852
trip hop,spotify:playlist:2wrc23l7JdQVcpPIcDGaed,Hexstatic,Chase Me,34,GBCFB0400621,https://www.youtube.com/watch?v=TS3bmR4CMf8,79861
trip hop,spotify:playlist:2wrc23l7JdQVcpPIcDGaed,Smith & Mighty,Walk On,32,GBLMS1110541,https://www.youtube.com/watch?v=aLoF78hwHbM,58908
darksynth,spotify:playlist:7mr4rvyCkgD2fuNdPGYQw9,Gadgetor,Reagent,11,USA2P1839374,https://www.youtube.com/watch?v=OGEIP5rRSfo,4075
j-core,spotify:playlist:6EyM9BeEm0vZvSkQyGaLkN,Betwixt & Between,12 little fragments of silence,13,JPP561100091,https://www.youtube.com/watch?v=erJo304nrTw,5279
trip hop,spotify:playlist:2wrc23l7JdQVcpPIcDGaed,Alif Tree,Forgotten Places,36,DEM090500192,https://www.youtube.com/watch?v=Hs86ddB4sYA,57211
trip hop,spotify:playlist:2wrc23l7JdQVcpPIcDGaed,The Irresistible Force,The Lie-In King,29,GBCFB9800020,https://www.youtube.com/watch?v=prb8Foe5RIo,36138
electro-industrial,spotify:playlist:0ZVLhUadGf0IkCOecGIgtf,Portion Control,Amnesia,22,USN360810130,https://www.youtube.com/watch?v=M9wIsa_GnAE,49841
psydub,spotify:playlist:2MtDhoqYmegOviJeKyoCxv,Zoungla,Release,14,QM2PV1714920,https://www.youtube.com/watch?v=xt3MftD5Td0,7253
death industrial,spotify:playlist:5Wh6LBCI5BX6VVLfkcJ1g6,Lingua Ignota,FAITHFUL SERVANT FRIEND OF CHRIST,36,USN681921501,https://www.youtube.com/watch?v=qR8FVEXC1jk,98651
death industrial,spotify:playlist:5Wh6LBCI5BX6VVLfkcJ1g6,The Body,Nothing Stirs,35,USTJ21846005,https://www.youtube.com/watch?v=A3EAujCdfJ4,44365
death industrial,spotify:playlist:5Wh6LBCI5BX6VVLfkcJ1g6,The Body,A Lament,31,USTJ22052501,https://www.youtube.com/watch?v=zac9OIGy1Sc,11430
electro-industrial,spotify:playlist:0ZVLhUadGf0IkCOecGIgtf,Vomito Negro,Black Plague,18,DEOV41701340,https://www.youtube.com/watch?v=mVteNmQ3B6U,40631
