,genre,pl_id,artist_name,track_name,track_pop,track_isrc,yt_link,viewCount
1651,bass house,spotify:playlist:5ITCoz5fDeGlbKyNmwKXoG,Honey & Badger,77,39,QZDA42182115,https://www.youtube.com/watch?v=Ok_56IwkHZ0,2359
5768,dutch house,spotify:playlist:2A2qSpDa4K8gD55D7sDJe7,"Jay Lima,Bomsompro",Superfly,9,ushm81970019,https://www.youtube.com/watch?v=GBEfQfr3T2Q,878
11939,melbourne bounce,spotify:playlist:5juwTItf3H3eQuzrGiKwf9,"Jack Morrison,Matt Young",Exorcism,9,AUVR21308401,https://www.youtube.com/watch?v=aLWq6ev6m80,7512
3750,dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Ogoun,Volo Dalma - Original Mix,13,GBKQU1412248,https://www.youtube.com/watch?v=gkYX5Bni22s,28067
5800,dutch house,spotify:playlist:2A2qSpDa4K8gD55D7sDJe7,"Vato Gonzalez,Mucky",Violet Nights,42,NLQB71100215,https://www.youtube.com/watch?v=sRxkKikwsKI,1217676
3754,dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,HIGHKO,Magic Bike,12,DECM11626401,https://www.youtube.com/watch?v=gp5VPH4sorE,22836
9898,intelligent dance music,spotify:playlist:3P9lEX8RzKkD3hNVvnoMc5,Global Communication,8:07,35,GBARL0300486,https://www.youtube.com/watch?v=jFx-Rx6PfCw,141528
14003,progressive house,spotify:playlist:3ApHTzZrOMqtDhnyiBSSci,"Craig Connelly,Megan McDuffee",Keep Me Believing,44,UKHYL1700062,https://www.youtube.com/watch?v=0QLLIT3z4W0,98709
1720,bass music,spotify:playlist:0I8grtFFc4NxQ28GwWDCsW,Mosca,Bax,38,GB7CH1100014,https://www.youtube.com/watch?v=s1jp94Psx18,900924
16069,terrorcore,spotify:playlist:0dsJzRtGo230e23L34hllR,"The Terrorist,Ray Keith",Chopper - Ray Keiths Dirty Chopper Remix,7,GBQZQ0900387,https://www.youtube.com/watch?v=MWp0k8BROSU,1665
9936,intelligent dance music,spotify:playlist:3P9lEX8RzKkD3hNVvnoMc5,Cylob,Rewind! - Vocal,19,GBTSL1400020,https://www.youtube.com/watch?v=r80noL2sP8o,1066
16082,trancecore,spotify:playlist:3GL4HNVOg9IqD5jxVpSRp7,Hopes Die Last,Promises,36,CH6540841936,https://www.youtube.com/watch?v=pbaM-Az6tZo,152763
3797,dark wave,spotify:playlist:4ac3WdJSdYTu4MeN4MWzEX,The Danse Society,Somewhere,40,GBBLY0604715,https://www.youtube.com/watch?v=VEsy_pgDc_4,374881
1750,bass music,spotify:playlist:0I8grtFFc4NxQ28GwWDCsW,Shed,Menschen und Mauern,31,DELG71401107,https://www.youtube.com/watch?v=vzrm2ZuTJEs,9475
7896,future house,spotify:playlist:2u6y2dDw8lKwW389jYEMoN,Pep & Rash,Rumors - Radio Edit,40,NLZ541401079,https://www.youtube.com/watch?v=Cif8IcBwoTk,13683250
16091,trancecore,spotify:playlist:3GL4HNVOg9IqD5jxVpSRp7,Shoot the Girl First,Last Breath for a Capulet,23,FR6V80341548,https://www.youtube.com/watch?v=i0oEremQWBE,3642808
7902,future house,spotify:playlist:2u6y2dDw8lKwW389jYEMoN,Siks,After Life,38,GBKQU2115448,https://www.youtube.com/watch?v=FFOB-P28x5k,44761
12007,melbourne bounce,spotify:playlist:5juwTItf3H3eQuzrGiKwf9,Dean Del,Trump This - Original Mix,11,GBKQU1467053,https://www.youtube.com/watch?v=fiR8PvEJN3c,10996
14069,progressive psytrance,spotify:playlist:4rmUSS4GQxpHjuZPf6eiSz,Earsugar,Bonfire,13,USQY50954320,https://www.youtube.com/watch?v=40qn8qGS9V4,13816
14081,progressive psytrance,spotify:playlist:4rmUSS4GQxpHjuZPf6eiSz,Erotic Dream,She Wants A Wash Machine,8,USQY50968735,https://www.youtube.com/watch?v=oTfdZBrdLp4,2686
3843,dark wave,spotify:playlist:4ac3WdJSdYTu4MeN4MWzEX,In The Nursery,Love Will Tear Us Apart (Again) - In The Nursery Remix,29,GBFPH0500239,https://www.youtube.com/watch?v=oke7fl7RgYo,49988
10009,italo dance,spotify:playlist:3IExr8qtJzsRF1vICyPux3,"Cristian Marchi,Dr. Feelx",Love Sex American Express - Cristian Marchi Main Perfect Mix,28,ITC150800091,https://www.youtube.com/watch?v=EJYK4ZeN-H4,276623
10010,italo dance,spotify:playlist:3IExr8qtJzsRF1vICyPux3,"Sally Can Dance,Paps'n'Skar",You Spin Me Round - Like a Record - Paps'n'skar Radio Remix,28,ITG811205002,https://www.youtube.com/watch?v=puqfMciophY,75296
3878,darkstep,spotify:playlist:2oUR5RTzUhtwJypKmhuxdG,Dextems,Head Crusher,9,GB8KE2055271,https://www.youtube.com/watch?v=rT8K_-32-Cw,7143
3879,darkstep,spotify:playlist:2oUR5RTzUhtwJypKmhuxdG,"Eye-D,DJ Hidden",Time Device,8,NLCK41010587,https://www.youtube.com/watch?v=ndlq5yyjKoo,6763
12078,miami bass,spotify:playlist:6eYnoJVvfS5mnh53jWRcVC,Afro-Rican,Give It All You Got - 504 Booty Breaks Mix,30,GBKQU1472808,https://www.youtube.com/watch?v=jSNefd-t9NU,182042
1844,bassline,spotify:playlist:3Lp89wmns5SSt3U8wYWcK3,Rachel M,Losing Me - Jamie Duggan Remix,24,GBKQU1143086,https://www.youtube.com/watch?v=qtjjRaGd4SU,344302
12094,miami bass,spotify:playlist:6eYnoJVvfS5mnh53jWRcVC,Bass Syndicate,Silicon Bass (Sub Sonic Transducer Spl Test),22,USA561260948,https://www.youtube.com/watch?v=XCG6Qsr1Y0U,21221
5951,electro house,spotify:playlist:4luNnGhISZdURbFcCl2dB6,Space Laces,Dominate,43,GB7YL2100045,https://www.youtube.com/watch?v=C8kzLlnt0rY,102682
1863,bassline,spotify:playlist:3Lp89wmns5SSt3U8wYWcK3,Project Bassline,Drop the Pressure - Jack Beats 'rinsed Out Rave' Remix,15,GBJLH0703695,https://www.youtube.com/watch?v=ESYMmYrFYS8,6807
5959,electro house,spotify:playlist:4luNnGhISZdURbFcCl2dB6,Magnificence,Encore,41,GBKCF1900773,https://www.youtube.com/watch?v=lzG5wnSIu_Q,45669
14172,progressive trance,spotify:playlist:3LfgRDV6HceI9exDCtTJo3,A.r.d.i.,The Road To Freedom,29,GBKQU2155284,https://www.youtube.com/watch?v=jmZ9-cVZ36Q,6080
16227,tribal house,spotify:playlist:28k2EefJC3hIfubtmcQrIW,"Club 69,Kim Cooper",Let Me Be Your Underwear - Underground Club Mix,16,GBPKF1500066,https://www.youtube.com/watch?v=_ZYsfsxthq4,8482
10089,italo house,spotify:playlist:2MozR9FnRi9Sol52JfVvdH,Jinny,Keep Warm - Extended Mix,29,ITL019900811,https://www.youtube.com/watch?v=0I7F6zFAQoY,50950
8047,futurepop,spotify:playlist:5kLBrUOkzY9M7hbXfNE98t,"Massiv In Mensch,Patenbrigade: Wolff",Tanzmusik 2.0,13,SE2RD2000101,https://www.youtube.com/watch?v=wL8cYmyIzQA,7595
8048,futurepop,spotify:playlist:5kLBrUOkzY9M7hbXfNE98t,Technoir,Dying Star - Mesh Mix,13,BEC260812511,https://www.youtube.com/watch?v=yObpXlXmj9o,20706
14198,progressive trance,spotify:playlist:3LfgRDV6HceI9exDCtTJo3,"Dalero,Zuubi,Aresz",Areon,15,GBKQU1731959,https://www.youtube.com/watch?v=FeE00u7d3JQ,7546
6016,electro swing,spotify:playlist:5oDNHd53EGh5BoiWGYIqH0,Riff Kitten,Star Saloon,38,GBJCN2020207,https://www.youtube.com/watch?v=XuxSC45i3DI,8327
8064,garage house,spotify:playlist:1QOMMQeQ9X79U3JtRZXy57,Bluejean,This Is The Sound Of (House Music) - Bassic Mix,8,GBCPZ8911137,https://www.youtube.com/watch?v=RY_lPIJIk78,73310
16256,tribal house,spotify:playlist:28k2EefJC3hIfubtmcQrIW,Underground Sound Of Lisbon,So Get Up,13,PTVI10400011,https://www.youtube.com/watch?v=sM4vckY9gp8,18311
14211,psychedelic trance,spotify:playlist:2xaiaEMr3drIoAsn397mtX,"Laughing Buddha,Djantrix",Shiva Sunrise - Djantrix Remix,28,BEY921507582,https://www.youtube.com/watch?v=RMmR84Zd9xI,247086
10124,italo house,spotify:playlist:2MozR9FnRi9Sol52JfVvdH,Centric House,"Alright, Alright - Seaside Mix",15,ITI029200152,https://www.youtube.com/watch?v=vJbiq0zU7eA,80509
6049,electro swing,spotify:playlist:5oDNHd53EGh5BoiWGYIqH0,"G-Swing,The Cotton Kids",I'm Crazy 'Bout My Baby (And My Baby's Crazy 'Bout me),23,FR53R3900001,https://www.youtube.com/watch?v=H1IB6NyeY98,98417
4003,darksynth,spotify:playlist:7mr4rvyCkgD2fuNdPGYQw9,Megahit,Late Night Boss Fight,40,QM5LC2000040,https://www.youtube.com/watch?v=i4M8Ij6cs1E,16627
1956,berlin school,spotify:playlist:2jgy57TEf9gpe5wRZ4cPDF,Neuronium,Turó Park,12,uscgj1051589,https://www.youtube.com/watch?v=t8GStLz0seI,1857
1961,berlin school,spotify:playlist:2jgy57TEf9gpe5wRZ4cPDF,Tim Blake,"Last Ride of the Boogie Child (Seasalter Free Festival, 1976) - Live",10,GBBLY1700705,https://www.youtube.com/watch?v=Zqf6BHPxu3s,1179
12213,microhouse,spotify:playlist:6FbDQuTcGT0IoZCtsbCISv,Luke Abbott,Kagen Sound,33,GBUZD2005501,https://www.youtube.com/watch?v=YpUkK-1GlwA,11793
4027,darksynth,spotify:playlist:7mr4rvyCkgD2fuNdPGYQw9,Occams Laser,Deficient Justice,34,QM4DW1702211,https://www.youtube.com/watch?v=0RMo7ajYoEg,56049
16319,trip hop,spotify:playlist:2wrc23l7JdQVcpPIcDGaed,Cujo,Fat Ass Joint,32,GBCFB0200040,https://www.youtube.com/watch?v=2QOwg1vu8ik,17214
10182,j-core,spotify:playlist:6EyM9BeEm0vZvSkQyGaLkN,"Tanukichi,Floxytek",Slap,30,FR0U91701179,https://www.youtube.com/watch?v=ATi1YqQ7Nk4,42892
12230,microhouse,spotify:playlist:6FbDQuTcGT0IoZCtsbCISv,Pole,Rost,23,GBR8R2100006,https://www.youtube.com/watch?v=oQrwLigp54Y,1987
16327,trip hop,spotify:playlist:2wrc23l7JdQVcpPIcDGaed,The Future Sound Of London,Papua New Guinea,44,GBELY0600006,https://www.youtube.com/watch?v=wfWMv8Y1V5E,1819307
8138,garage house,spotify:playlist:1QOMMQeQ9X79U3JtRZXy57,Those Guys,I Walk Alone - Dimitri From Paris Re-Edit,15,GBJRX0500192,https://www.youtube.com/watch?v=RSRRHhAQSgE,6483
14284,psychedelic trance,spotify:playlist:2xaiaEMr3drIoAsn397mtX,The Infinity Project,Stimuli - Astral Projection Remix,18,GBKQU1492044,https://www.youtube.com/watch?v=6YLYXtht_E8,29927
10193,j-core,spotify:playlist:6EyM9BeEm0vZvSkQyGaLkN,Shiki,Pure Ruby (Ver.Cristierra),24,TCJPE1697591,https://www.youtube.com/watch?v=G-98RTbbPpE,21424
6109,electro-industrial,spotify:playlist:0ZVLhUadGf0IkCOecGIgtf,Agonoize,Koprolalie,33,DEBZ71400511,https://www.youtube.com/watch?v=p5DE5rwRuOU,107194
4080,death industrial,spotify:playlist:5Wh6LBCI5BX6VVLfkcJ1g6,Lingua Ignota,PENNSYLVANIA FURNACE,41,USA2P2108297,https://www.youtube.com/watch?v=7YRMV7ffPpY,166159
12277,minimal techno,spotify:playlist:68uxlFAvnITCyQs0U8qr6n,Sascha Funke,Mango,44,DEAE60800703,https://www.youtube.com/watch?v=w1mUAVPaX98,10168025
4091,death industrial,spotify:playlist:5Wh6LBCI5BX6VVLfkcJ1g6,Uboa,Detransitioning,28,GBSMU6434093,https://www.youtube.com/watch?v=xdrENgoDXOo,25487
8189,ghettotech,spotify:playlist:0zturCsng8jMo3Pf2EXufv,DJ Slugo,Wouldn't You Like To Be A Hoe Too,33,USK4X0700032,https://www.youtube.com/watch?v=EMtbBz2YUwA,1088390
